time_s,voltage_V,current_A,power_W,temperature_K,capacity_Ah,soc,energy_Wh,anode_potential_V
250.0,3.8765605629748636,102.38246958972907,396.891843951517,299.73018290779925,4.3511713532529015,0.8959481819471689,16.94749698499652,0.16510653590477847
251.0,3.8916023174759844,83.9478918419339,326.69181043929325,299.738529349056,4.376980354453476,0.8956275732366027,17.047735404078164,0.15695161541711472
252.0,3.892255410714085,81.3547531845085,316.65347826971214,299.74542944668156,4.399939143777796,0.8953423708847479,17.13708884876067,0.15590998065975392
253.0,3.8966428522116963,75.42064647458378,293.88732299437214,299.7517946077215,4.421712786565138,0.8950718908501225,17.221883547790874,0.1534183958999781
254.0,3.913637529069798,57.833061401401885,226.33763952152438,299.7566821460234,4.440217126929973,0.8948420232679506,17.294134386898637,0.1456718011342377
255.0,3.9172283769674014,54.46950529311607,213.36949181357036,299.7603365805526,4.455814639308683,0.8946482653502027,17.355204772286008,0.1441397913161972
256.0,3.914693007058671,57.19438081367147,223.89844261433035,299.7639457358356,4.471323569868858,0.894455607827716,17.41593710718528,0.14528417637764923
257.0,3.916983104160321,55.07892285597407,215.74321022220016,299.76757931685006,4.486916857796317,0.8942619023876234,17.47699759893531,0.1442511528785424
258.0,3.8790316827678657,92.24332451125461,357.8147783029943,299.77346454392676,4.507535948192469,0.894005764618727,17.557329605446515,0.16067766494389868
259.0,3.9042336738859658,65.30086791889528,254.9498474629307,299.7799864174586,4.529411082899058,0.8937340238149185,17.642435588474587,0.14893339514437912
260.0,3.9227823308814513,47.145551923834006,184.94173806647007,299.7837052959721,4.5450262445341085,0.8935400466517501,17.703531485636947,0.14082939248378923
261.0,3.8650402276195392,104.3219534293658,403.208546628351,299.7900233839606,4.566180765974124,0.8932772575655388,17.78581501890489,0.16606920979559003
262.0,3.867209131348965,98.97921115273398,382.7733091835702,299.800117409238,4.594417235895694,0.8929264939640286,17.89497914154171,0.16401277164384218
263.0,3.8616748100843745,101.84809646538524,393.3042285754216,299.81012719210474,4.622309865766625,0.8925800016674953,18.002768208637253,0.16560110532789513
264.0,3.85454223138489,106.20961798354328,409.38945789682367,299.82088193638117,4.6512067152703915,0.8922210345929144,18.114254651863636,0.16786471046181367
265.0,3.904815966070004,54.481107009928984,212.73869650153912,299.82801989036636,4.673392567446821,0.8919454339447599,18.20026261817302,0.14548416270144288
266.0,3.8911819478151224,68.35861924886089,265.99582519873485,299.8325902846233,4.690535284946331,0.8917324809323437,18.26707688238631,0.15175867662643988
267.0,3.867502190199472,91.19631349441535,352.70194217776907,299.83960089605415,4.712691114183034,0.8914572532399623,18.353007818832577,0.16188406847686265
268.0,3.8696354474637373,87.29488767887395,337.7993917445361,299.8480464504972,4.737481631597373,0.8911492965018959,18.448910704721552,0.1603838698019541
